FID,OBJECTID,SHAPE,HTXT,HTXTK,HLINIEN,DIVA_ID,LTYP,WEBLINK1,SE_ANNO_CAD_DATA
OEFFHALTESTOGD.1627850,1627850,POINT (16.14737452791716 48.25782254755443),Mauerbach Sonnwaldsiedlung,Mauerbach Sonnwaldsiedlung,449,,3,https://anachb.vor.at#P|SQ!evaId|Mauerbach%20Sonnwaldsiedlung!start|1,
OEFFHALTESTOGD.1627851,1627851,POINT (16.147329627927423 48.25769694837914),Mauerbach Sonnwaldsiedlung,Mauerbach Sonnwaldsiedlung,449,,3,https://anachb.vor.at#P|SQ!evaId|Mauerbach%20Sonnwaldsiedlung!start|1,
OEFFHALTESTOGD.1627852,1627852,POINT (16.479724136305403 48.14064413080814),Schwechat Möhringgasse,Schwechat Möhringgasse,"272, 217, 71A, 266, 279, 218",,3,https://anachb.vor.at#P|SQ!evaId|Schwechat%20Möhringgasse!start|1,
OEFFHALTESTOGD.1627853,1627853,POINT (16.47968382611613 48.14064418115987),Schwechat Möhringgasse,Schwechat Möhringgasse,"272, 217, 71A, 266, 279, 218",,2,https://anachb.vor.at#P|SQ!evaId|Schwechat%20Möhringgasse!start|1,
OEFFHALTESTOGD.1627854,1627854,POINT (16.479903836312538 48.14080603070345),Schwechat Möhringgasse,Schwechat Möhringgasse,"272, 71A, 266",,3,https://anachb.vor.at#P|SQ!evaId|Schwechat%20Möhringgasse!start|1,
OEFFHALTESTOGD.1627855,1627855,POINT (16.479863525996837 48.14080608111836),Schwechat Möhringgasse,Schwechat Möhringgasse,"272, 71A, 266",,2,https://anachb.vor.at#P|SQ!evaId|Schwechat%20Möhringgasse!start|1,
OEFFHALTESTOGD.1627856,1627856,POINT (16.19208358434207 48.07441033210297),Sparbach Ost,Sparbach Ost,"264, 364",,3,https://anachb.vor.at#P|SQ!evaId|Sparbach%20Ost!start|1,
OEFFHALTESTOGD.1627858,1627858,POINT (16.256672624539174 48.378032609812706),Spillern Bahnstraße,Spillern Bahnstraße,"830, SV903",,3,https://anachb.vor.at#P|SQ!evaId|Spillern%20Bahnstraße!start|1,
OEFFHALTESTOGD.1627859,1627859,POINT (16.25704992342901 48.37805640970693),Spillern Bahnstraße,Spillern Bahnstraße,"830, SV903",,3,https://anachb.vor.at#P|SQ!evaId|Spillern%20Bahnstraße!start|1,
OEFFHALTESTOGD.1627860,1627860,POINT (16.28593082053393 48.37429129946884),Spillern Industriegebiet,Spillern Industriegebiet,830,,3,https://anachb.vor.at#P|SQ!evaId|Spillern%20Industriegebiet!start|1,
OEFFHALTESTOGD.1627861,1627861,POINT (16.28675722115438 48.374356899166024),Spillern Industriegebiet,Spillern Industriegebiet,830,,3,https://anachb.vor.at#P|SQ!evaId|Spillern%20Industriegebiet!start|1,
OEFFHALTESTOGD.1627862,1627862,POINT (16.262089523828518 48.37714350772003),Spillern Landstraße,Spillern Landstraße,830,,3,https://anachb.vor.at#P|SQ!evaId|Spillern%20Landstraße!start|1,
OEFFHALTESTOGD.1627863,1627863,POINT (16.263023723734342 48.37716740763127),Spillern Landstraße,Spillern Landstraße,830,,3,https://anachb.vor.at#P|SQ!evaId|Spillern%20Landstraße!start|1,
OEFFHALTESTOGD.1627864,1627864,POINT (16.31067910870317 48.10577439037146),Brunn/Geb. Hubatschstraße,Brunn/Geb. Hubatschstraße,"269, 265, 264, 270",,3,https://anachb.vor.at#P|SQ!evaId|Brunn/Geb.%20Hubatschstraße!start|1,
OEFFHALTESTOGD.1627865,1627865,POINT (16.310813908673396 48.10597228982217),Brunn/Geb. Hubatschstraße,Brunn/Geb. Hubatschstraße,"265, 270",,3,https://anachb.vor.at#P|SQ!evaId|Brunn/Geb.%20Hubatschstraße!start|1,
OEFFHALTESTOGD.1627866,1627866,POINT (16.20889118917329 48.33354312631859),St. Andrä-Wördern Bahnhof,St. Andrä-Wördern Bahnhof,"403, 413, 411, 405, 415, 406",,3,https://anachb.vor.at#P|SQ!evaId|St.%20Andrä-Wördern%20Bahnhof!start|1,
OEFFHALTESTOGD.1627867,1627867,POINT (16.21129868129305 48.324327625287246),St. Andrä-Wördern Mittelschule,St. Andrä-Wördern Mittelschule,"403, 411, 405, 415, 406",,3,https://anachb.vor.at#P|SQ!evaId|St.%20Andrä-Wördern%20Mittelschule!start|1,
OEFFHALTESTOGD.1627868,1627868,POINT (16.211199880634723 48.323730325243325),St. Andrä-Wördern Mittelschule,St. Andrä-Wördern Mittelschule,"403, 405, 415, 406",,3,https://anachb.vor.at#P|SQ!evaId|St.%20Andrä-Wördern%20Mittelschule!start|1,
OEFFHALTESTOGD.1627869,1627869,POINT (16.196835880325043 48.323061330279124),St. Andrä-Wördern Friedhofsiedlung,St. Andrä-Wördern Friedhofsiedlung,406,,3,https://anachb.vor.at#P|SQ!evaId|St.%20Andrä-Wördern%20Friedhofsiedlung!start|1,
OEFFHALTESTOGD.1627870,1627870,POINT (16.197994679438676 48.32285223025694),St. Andrä-Wördern Friedhofsiedlung,St. Andrä-Wördern Friedhofsiedlung,406,,3,https://anachb.vor.at#P|SQ!evaId|St.%20Andrä-Wördern%20Friedhofsiedlung!start|1,
OEFFHALTESTOGD.1627871,1627871,POINT (16.19751857721997 48.31865293079123),St. Andrä-Wördern Föhrengasse,St. Andrä-Wördern Föhrengasse,"411, 404",,3,https://anachb.vor.at#P|SQ!evaId|St.%20Andrä-Wördern%20Föhrengasse!start|1,
OEFFHALTESTOGD.1627872,1627872,POINT (16.207992885825888 48.33057502690217),St. Andrä-Wördern Gemeindeamt,St. Andrä-Wördern Gemeindeamt,"403, 411, 405, 415, 406",,3,https://anachb.vor.at#P|SQ!evaId|St.%20Andrä-Wördern%20Gemeindeamt!start|1,
OEFFHALTESTOGD.1627873,1627873,POINT (16.212349774342485 48.31589902505532),St. Andrä-Wördern Hagenbachklamm,St. Andrä-Wördern Hagenbachklamm,"405, 415, 406, 404",,3,https://anachb.vor.at#P|SQ!evaId|St.%20Andrä-Wördern%20Hagenbachklamm!start|1,
OEFFHALTESTOGD.1627874,1627874,POINT (16.213140274251074 48.31626342530169),St. Andrä-Wördern Hagenbachklamm,St. Andrä-Wördern Hagenbachklamm,"405, 415, 406, 404",,3,https://anachb.vor.at#P|SQ!evaId|St.%20Andrä-Wördern%20Hagenbachklamm!start|1,
OEFFHALTESTOGD.1627875,1627875,POINT (16.20656458711384 48.33156642748921),St. Andrä-Wördern Auhofstraße,St. Andrä-Wördern Auhofstraße,"403, 405, 415",,3,https://anachb.vor.at#P|SQ!evaId|St.%20Andrä-Wördern%20Auhofstraße!start|1,
OEFFHALTESTOGD.1627876,1627876,POINT (16.21181078578075 48.330772125059404),St. Andrä-Wördern Josef-Karner-Platz,St. Andrä-Wördern Josef-Karner-Platz,"403, 411, 405, 415, 406",,3,https://anachb.vor.at#P|SQ!evaId|St.%20Andrä-Wördern%20Josef-Karner-Platz!start|1,
OEFFHALTESTOGD.1627877,1627877,POINT (16.20778627876426 48.32112002691386),St. Andrä-Wördern Kirche,St. Andrä-Wördern Kirche,"106, 405, 415, 406, 404",,3,https://anachb.vor.at#P|SQ!evaId|St.%20Andrä-Wördern%20Kirche!start|1,
OEFFHALTESTOGD.1627878,1627878,POINT (16.20777727855424 48.32067802664362),St. Andrä-Wördern Kirche,St. Andrä-Wördern Kirche,"106, 405, 415, 406, 404",,3,https://anachb.vor.at#P|SQ!evaId|St.%20Andrä-Wördern%20Kirche!start|1,
OEFFHALTESTOGD.1627879,1627879,POINT (16.205522579253856 48.321520227879596),St. Andrä-Wördern Königstetter Straße,St. Andrä-Wördern Königstetter Straße,"411, 404",,3,https://anachb.vor.at#P|SQ!evaId|St.%20Andrä-Wördern%20Königstetter%20Straße!start|1,
OEFFHALTESTOGD.1627880,1627880,POINT (16.205145279280153 48.321251427489514),St. Andrä-Wördern Königstetter Straße,St. Andrä-Wördern Königstetter Straße,"411, 404",,3,https://anachb.vor.at#P|SQ!evaId|St.%20Andrä-Wördern%20Königstetter%20Straße!start|1,
OEFFHALTESTOGD.1627881,1627881,POINT (16.269311922479595 48.37646930486684),Spillern Karl-Wimmer-Gasse,Spillern Karl-Wimmer-Gasse,830,,3,https://anachb.vor.at#P|SQ!evaId|Spillern%20Karl-Wimmer-Gasse!start|1,
OEFFHALTESTOGD.1627882,1627882,POINT (16.26928502304868 48.3763439049419),Spillern Karl-Wimmer-Gasse,Spillern Karl-Wimmer-Gasse,830,,3,https://anachb.vor.at#P|SQ!evaId|Spillern%20Karl-Wimmer-Gasse!start|1,
OEFFHALTESTOGD.1627883,1627883,POINT (16.474531932272793 48.13633393281443),Schwechat Schloßstraße,Schwechat Schloßstraße,218,,3,https://anachb.vor.at#P|SQ!evaId|Schwechat%20Schloßstraße!start|1,
OEFFHALTESTOGD.1627884,1627884,POINT (16.21987758578991 48.329840422654655),St. Andrä-Wördern Schlossgasse,St. Andrä-Wördern Schlossgasse,"403, 413",,3,https://anachb.vor.at#P|SQ!evaId|St.%20Andrä-Wördern%20Schlossgasse!start|1,
OEFFHALTESTOGD.1627885,1627885,POINT (16.220659185264136 48.330210721863104),St. Andrä-Wördern Schlossgasse,St. Andrä-Wördern Schlossgasse,"403, 413",,3,https://anachb.vor.at#P|SQ!evaId|St.%20Andrä-Wördern%20Schlossgasse!start|1,
OEFFHALTESTOGD.1627886,1627886,POINT (16.465297235374255 48.13914553541535),Schwechat Sdlg. Frauenfeld,Schwechat Sdlg. Frauenfeld,"266, 171",,3,https://anachb.vor.at#P|SQ!evaId|Schwechat%20Sdlg.%20Frauenfeld!start|1,
OEFFHALTESTOGD.1627887,1627887,POINT (16.465256926333744 48.139145580706305),Schwechat Sdlg. Frauenfeld,Schwechat Sdlg. Frauenfeld,"266, 171",,2,https://anachb.vor.at#P|SQ!evaId|Schwechat%20Sdlg.%20Frauenfeld!start|1,
OEFFHALTESTOGD.1627888,1627888,POINT (16.466312334632097 48.1389597355342),Schwechat Sdlg. Frauenfeld,Schwechat Sdlg. Frauenfeld,"266, 171",,3,https://anachb.vor.at#P|SQ!evaId|Schwechat%20Sdlg.%20Frauenfeld!start|1,
OEFFHALTESTOGD.1627889,1627889,POINT (16.46627202573867 48.13895978118102),Schwechat Sdlg. Frauenfeld,Schwechat Sdlg. Frauenfeld,"266, 171",,2,https://anachb.vor.at#P|SQ!evaId|Schwechat%20Sdlg.%20Frauenfeld!start|1,
OEFFHALTESTOGD.1627890,1627890,POINT (16.217371283446393 48.32739762345431),St. Andrä-Wördern Waldgasse,St. Andrä-Wördern Waldgasse,403,,3,https://anachb.vor.at#P|SQ!evaId|St.%20Andrä-Wördern%20Waldgasse!start|1,
OEFFHALTESTOGD.1627891,1627891,POINT (16.21663468386901 48.32707512396727),St. Andrä-Wördern Waldgasse,St. Andrä-Wördern Waldgasse,403,,3,https://anachb.vor.at#P|SQ!evaId|St.%20Andrä-Wördern%20Waldgasse!start|1,
OEFFHALTESTOGD.1627892,1627892,POINT (16.488419833969413 48.13867792782277),Schwechat Am Waldfriedhof,Schwechat Am Waldfriedhof,272,,3,https://anachb.vor.at#P|SQ!evaId|Schwechat%20Am%20Waldfriedhof!start|1,
OEFFHALTESTOGD.1627893,1627893,POINT (16.48850073406957 48.138803827978876),Schwechat Am Waldfriedhof,Schwechat Am Waldfriedhof,272,,3,https://anachb.vor.at#P|SQ!evaId|Schwechat%20Am%20Waldfriedhof!start|1,
OEFFHALTESTOGD.1627857,1627857,POINT (16.19168828360172 48.07434433217889),Sparbach Ost,Sparbach Ost,"264, 364, 262",,3,https://anachb.vor.at#P|SQ!evaId|Sparbach%20Ost!start|1,
OEFFHALTESTOGD.1627894,1627894,POINT (16.19525471830185 48.245751830966626),Steinbach Berggasse,Steinbach Berggasse,"450, 458",,3,https://anachb.vor.at#P|SQ!evaId|Steinbach%20Berggasse!start|1,
OEFFHALTESTOGD.1627895,1627895,POINT (16.195048119336974 48.24562023069807),Steinbach Berggasse,Steinbach Berggasse,"450, 458",,3,https://anachb.vor.at#P|SQ!evaId|Steinbach%20Berggasse!start|1,
OEFFHALTESTOGD.1627896,1627896,POINT (16.196153020568335 48.24773193107646),Steinbach Lebereckstraße,Steinbach Lebereckstraße,"450, 458",,3,https://anachb.vor.at#P|SQ!evaId|Steinbach%20Lebereckstraße!start|1,
OEFFHALTESTOGD.1627897,1627897,POINT (16.19259571226353 48.23687943170207),Steinbach Feuerwehr,Steinbach Feuerwehr,"450, 458",,3,https://anachb.vor.at#P|SQ!evaId|Steinbach%20Feuerwehr!start|1,
OEFFHALTESTOGD.1627898,1627898,POINT (16.192344210926677 48.23653243222484),Steinbach Feuerwehr,Steinbach Feuerwehr,"450, 458",,3,https://anachb.vor.at#P|SQ!evaId|Steinbach%20Feuerwehr!start|1,
OEFFHALTESTOGD.1627899,1627899,POINT (16.30280991557355 48.11531719277874),Brunn/Geb. Hamerlinggasse,Brunn/Geb. Hamerlinggasse,"269, 270, 268",,3,https://anachb.vor.at#P|SQ!evaId|Brunn/Geb.%20Hamerlinggasse!start|1,
OEFFHALTESTOGD.1627900,1627900,POINT (16.30306141659602 48.115395192950466),Brunn/Geb. Hamerlinggasse,Brunn/Geb. Hamerlinggasse,"270, 268",,3,https://anachb.vor.at#P|SQ!evaId|Brunn/Geb.%20Hamerlinggasse!start|1,
OEFFHALTESTOGD.1627901,1627901,POINT (16.2113256403834 48.27347792522971),Steinriegl Schönmais,Steinriegl Schönmais,"401, 415",,3,https://anachb.vor.at#P|SQ!evaId|Steinriegl%20Schönmais!start|1,
OEFFHALTESTOGD.1627902,1627902,POINT (16.211361541045218 48.27329852535193),Steinriegl Schönmais,Steinriegl Schönmais,"401, 415",,3,https://anachb.vor.at#P|SQ!evaId|Steinriegl%20Schönmais!start|1,
OEFFHALTESTOGD.1627903,1627903,POINT (16.202674838985477 48.27170812808352),Steinriegl Hirschbergweg,Steinriegl Hirschbergweg,401,,3,https://anachb.vor.at#P|SQ!evaId|Steinriegl%20Hirschbergweg!start|1,
OEFFHALTESTOGD.1627904,1627904,POINT (16.20271074016403 48.271875528168835),Steinriegl Hirschbergweg,Steinriegl Hirschbergweg,"445, 401",,3,https://anachb.vor.at#P|SQ!evaId|Steinriegl%20Hirschbergweg!start|1,
OEFFHALTESTOGD.1627905,1627905,POINT (16.20281853955924 48.27243152799498),Steinriegl Hirschbergweg,Steinriegl Hirschbergweg,"445, 405, 415",,3,https://anachb.vor.at#P|SQ!evaId|Steinriegl%20Hirschbergweg!start|1,
OEFFHALTESTOGD.1627906,1627906,POINT (16.204157040346576 48.272850127865595),Steinriegl Hirschbergweg,Steinriegl Hirschbergweg,"405, 415",,3,https://anachb.vor.at#P|SQ!evaId|Steinriegl%20Hirschbergweg!start|1,
OEFFHALTESTOGD.1627907,1627907,POINT (16.299540019135033 48.11986309384023),Brunn/Geb. Radetzkystraße,Brunn/Geb. Radetzkystraße,"269, 270, 268",,3,https://anachb.vor.at#P|SQ!evaId|Brunn/Geb.%20Radetzkystraße!start|1,
OEFFHALTESTOGD.1627908,1627908,POINT (16.29971971995334 48.1197850939589),Brunn/Geb. Radetzkystraße,Brunn/Geb. Radetzkystraße,"270, 268",,3,https://anachb.vor.at#P|SQ!evaId|Brunn/Geb.%20Radetzkystraße!start|1,
OEFFHALTESTOGD.1627909,1627909,POINT (16.36597071261045 48.364348971005434),Stetten Am Teiritz,Stetten Am Teiritz,857,,3,https://anachb.vor.at#P|SQ!evaId|Stetten%20Am%20Teiritz!start|1,
OEFFHALTESTOGD.1627910,1627910,POINT (16.36766851422584 48.365542670729404),Stetten Am Teiritz,Stetten Am Teiritz,857,,3,https://anachb.vor.at#P|SQ!evaId|Stetten%20Am%20Teiritz!start|1,
OEFFHALTESTOGD.1627911,1627911,POINT (16.375079614968808 48.36607376774891),Stetten Kapelle,Stetten Kapelle,857,,3,https://anachb.vor.at#P|SQ!evaId|Stetten%20Kapelle!start|1,
OEFFHALTESTOGD.1627912,1627912,POINT (16.383191415540544 48.36655126456306),Stetten Ortsmitte,Stetten Ortsmitte,857,,3,https://anachb.vor.at#P|SQ!evaId|Stetten%20Ortsmitte!start|1,
OEFFHALTESTOGD.1627913,1627913,POINT (16.38329021558256 48.366867564454175),Stetten Ortsmitte,Stetten Ortsmitte,857,,3,https://anachb.vor.at#P|SQ!evaId|Stetten%20Ortsmitte!start|1,
OEFFHALTESTOGD.1627914,1627914,POINT (16.38117010640467 48.35598666516314),Stetten Umspannwerk,Stetten Umspannwerk,857,,3,https://anachb.vor.at#P|SQ!evaId|Stetten%20Umspannwerk!start|1,
OEFFHALTESTOGD.1627915,1627915,POINT (16.212843827306685 48.383008625299155),Stockerau Bahnhof,Stockerau Bahnhof,"828, 841, 893, 831, 825, 829, SV903",,3,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Bahnhof!start|1,
OEFFHALTESTOGD.1627916,1627916,POINT (16.213230128021134 48.38289522471975),Stockerau Bahnhof,Stockerau Bahnhof,"826, 840, 827",,3,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Bahnhof!start|1,
OEFFHALTESTOGD.1627917,1627917,POINT (16.21351762822769 48.38281172526775),Stockerau Bahnhof,Stockerau Bahnhof,"1, 830",,3,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Bahnhof!start|1,
OEFFHALTESTOGD.1627918,1627918,POINT (16.213477127147023 48.38281168210041),Stockerau Bahnhof,Stockerau Bahnhof,"1, 830",,2,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Bahnhof!start|1,
OEFFHALTESTOGD.1627919,1627919,POINT (16.2132481270069 48.38266852451232),Stockerau Bahnhof,Stockerau Bahnhof,"104, 105",,3,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Bahnhof!start|1,
OEFFHALTESTOGD.1627920,1627920,POINT (16.212502526624288 48.38179152562773),Stockerau Bahnhof,Stockerau Bahnhof,140,,3,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Bahnhof!start|1,
OEFFHALTESTOGD.1627921,1627921,POINT (16.223753826364558 48.38743528177197),Stockerau Kaserngasse,Stockerau Kaserngasse,1,,2,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Kaserngasse!start|1,
OEFFHALTESTOGD.1627922,1627922,POINT (16.223879626035743 48.387912481865236),Stockerau Kaserngasse,Stockerau Kaserngasse,1,,2,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Kaserngasse!start|1,
OEFFHALTESTOGD.1627923,1627923,POINT (16.3925877107865 48.36069626110895),Stetten Neubergsiedlung,Stetten Neubergsiedlung,857,,3,https://anachb.vor.at#P|SQ!evaId|Stetten%20Neubergsiedlung!start|1,
OEFFHALTESTOGD.1627924,1627924,POINT (16.393072810087034 48.36035006111248),Stetten Neubergsiedlung,Stetten Neubergsiedlung,857,,3,https://anachb.vor.at#P|SQ!evaId|Stetten%20Neubergsiedlung!start|1,
OEFFHALTESTOGD.1627925,1627925,POINT (16.192838331048783 48.38623023188723),Stockerau Dag-Hammerskjöld-Gasse,Stockerau Dag-Hammerskjöld-Gasse,"841, 825",,3,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Dag-Hammerskjöld-Gasse!start|1,
OEFFHALTESTOGD.1627926,1627926,POINT (16.19286533068244 48.38636743218795),Stockerau Dag-Hammerskjöld-Gasse,Stockerau Dag-Hammerskjöld-Gasse,"841, 825",,3,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Dag-Hammerskjöld-Gasse!start|1,
OEFFHALTESTOGD.1627927,1627927,POINT (16.22364602632133 48.38251338178247),Stockerau Alois-Negrelli-Str.,Stockerau Alois-Negrelli-Str.,1,,2,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Alois-Negrelli-Str.!start|1,
OEFFHALTESTOGD.1627928,1627928,POINT (16.22362802643047 48.382650581291756),Stockerau Alois-Negrelli-Str.,Stockerau Alois-Negrelli-Str.,1,,2,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Alois-Negrelli-Str.!start|1,
OEFFHALTESTOGD.1627929,1627929,POINT (16.223196827163772 48.390417981954755),Stockerau Dr.-Johann-Fuchs-G.,Stockerau Dr.-Johann-Fuchs-G.,1,,2,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Dr.-Johann-Fuchs-G.!start|1,
OEFFHALTESTOGD.1627930,1627930,POINT (16.223358527290827 48.390429881726114),Stockerau Dr.-Johann-Fuchs-G.,Stockerau Dr.-Johann-Fuchs-G.,1,,2,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Dr.-Johann-Fuchs-G.!start|1,
OEFFHALTESTOGD.1627931,1627931,POINT (16.223309230591056 48.386474821381704),Stockerau Eduard-Rösch-Straße,Stockerau Eduard-Rösch-Straße,"830, 831",,3,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Eduard-Rösch-Straße!start|1,
OEFFHALTESTOGD.1627932,1627932,POINT (16.223246330314296 48.386367421724394),Stockerau Eduard-Rösch-Straße,Stockerau Eduard-Rösch-Straße,"830, 831",,3,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Eduard-Rösch-Straße!start|1,
OEFFHALTESTOGD.1627933,1627933,POINT (16.209556035317455 48.39267882584252),Stockerau Joseph-Haydn-Gasse,Stockerau Joseph-Haydn-Gasse,"1, 827",,3,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Joseph-Haydn-Gasse!start|1,
OEFFHALTESTOGD.1627934,1627934,POINT (16.209515526412723 48.39267878127401),Stockerau Joseph-Haydn-Gasse,Stockerau Joseph-Haydn-Gasse,"1, 827",,2,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Joseph-Haydn-Gasse!start|1,
OEFFHALTESTOGD.1627935,1627935,POINT (16.209322434756384 48.391945126526245),Stockerau Joseph-Haydn-Gasse,Stockerau Joseph-Haydn-Gasse,"1, 827",,3,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Joseph-Haydn-Gasse!start|1,
OEFFHALTESTOGD.1627936,1627936,POINT (16.20928192643439 48.391945081876),Stockerau Joseph-Haydn-Gasse,Stockerau Joseph-Haydn-Gasse,"1, 827",,2,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Joseph-Haydn-Gasse!start|1,
OEFFHALTESTOGD.1627937,1627937,POINT (16.19807553070443 48.38701173046429),Stockerau Prager Str./Gartensiedlung,Stockerau Prager Str./Gartensiedlung,"840, 825, 829",,3,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Prager%20Str./Gartensiedlung!start|1,
OEFFHALTESTOGD.1627938,1627938,POINT (16.19817433082828 48.386707430652095),Stockerau Prager Str./Gartensiedlung,Stockerau Prager Str./Gartensiedlung,829,,3,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Prager%20Str./Gartensiedlung!start|1,
OEFFHALTESTOGD.1627939,1627939,POINT (16.20338002622876 48.39706288203738),Stockerau Franz-Jonas-Straße,Stockerau Franz-Jonas-Straße,1,,2,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Franz-Jonas-Straße!start|1,
OEFFHALTESTOGD.1627940,1627940,POINT (16.216769530449902 48.386874523373415),Stockerau Stögergasse,Stockerau Stögergasse,826,,3,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Stögergasse!start|1,
OEFFHALTESTOGD.1627941,1627941,POINT (16.193925333451762 48.38992883134884),Stockerau Prager Str./Glasfabrik,Stockerau Prager Str./Glasfabrik,"840, 825, 829",,3,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Prager%20Str./Glasfabrik!start|1,
OEFFHALTESTOGD.1627942,1627942,POINT (16.19308993368727 48.390352432485145),Stockerau Prager Str./Glasfabrik,Stockerau Prager Str./Glasfabrik,829,,3,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Prager%20Str./Glasfabrik!start|1,
OEFFHALTESTOGD.1627943,1627943,POINT (16.19243413367666 48.39065063232145),Stockerau Prager Str./Glasfabrik,Stockerau Prager Str./Glasfabrik,840,,3,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Prager%20Str./Glasfabrik!start|1,
OEFFHALTESTOGD.1627944,1627944,POINT (16.202495232242065 48.38831822899861),Stockerau Unter den Linden/Gymnasium,Stockerau Unter den Linden/Gymnasium,"1, 826, 830, 827, 831, 825",,3,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Unter%20den%20Linden/Gymnasium!start|1,
OEFFHALTESTOGD.1627945,1627945,POINT (16.202454726809467 48.38831818194724),Stockerau Unter den Linden/Gymnasium,Stockerau Unter den Linden/Gymnasium,"1, 826, 830, 827, 831, 825",,2,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Unter%20den%20Linden/Gymnasium!start|1,
OEFFHALTESTOGD.1627946,1627946,POINT (16.21304592724777 48.393585381847345),Stockerau Johann-Strauß-Promenade,Stockerau Johann-Strauß-Promenade,1,,2,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Johann-Strauß-Promenade!start|1,
OEFFHALTESTOGD.1627947,1627947,POINT (16.20090522929017 48.3853771295679),Stockerau Josef-Wolfik-Straße,Stockerau Josef-Wolfik-Straße,"828, 840, 841, 893, 825, 829",,3,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Josef-Wolfik-Straße!start|1,
OEFFHALTESTOGD.1627948,1627948,POINT (16.201767630159168 48.38509672904165),Stockerau Josef-Wolfik-Straße,Stockerau Josef-Wolfik-Straße,"828, 840, 841, 893, 825, 829",,3,https://anachb.vor.at#P|SQ!evaId|Stockerau%20Josef-Wolfik-Straße!start|1,
OEFFHALTESTOGD.1627949,1627949,POINT (16.382293007994356 48.358314665112395),Stetten Werkstraße,Stetten Werkstraße,857,,3,https://anachb.vor.at#P|SQ!evaId|Stetten%20Werkstraße!start|1,
